Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
,Yes,Oval,"2,13",VS2,D,,,,"1006,25","2143,31",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LQK34A-1,-,EX,EX,"62,70","59,00",,,GIA,7446206528,,,,,,,,,,10.25,7.22,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS2,G,,,,"761,25","1621,46",,,,,,,,,,EX,EX,"63,40","60,50",,,IGI,526273042,,,,,,,,,,10.45,7.21,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",SI2,D,,,,"635,25","1353,08",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LAC26A-12,-,EX,EX,"37,10","59,00",,,IGI,550235657,,,,,,,,,,10.42,7.24,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS1,E,,,,"1035,00","2204,55",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC40A-10,-,EX,EX,"61,60","61,00",,,GIA,2447867367,,,,,,,,,,10.85,7.16,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS2,G,,,,"833,75","1775,89",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LBA09A-10,-,EX,EX,"62,40","60,00",,,GIA,1413624010,,,,,,,,,,10.35,7.25,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS1,G,,,,"813,75","1733,29",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP133C-5,-,EX,EX,"61,90","61,00",,,IGI,544264746,,,,,,,,,,10.42,7.24,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS2,I,,,,"509,25","1084,70",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP155C-1,-,EX,EX,"62,40","60,00",,,IGI,544276963,,,,,,,,,,10.34,7.26,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VVS2,F,,,,"1035,00","2204,55",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05AB-3,-,EX,EX,"62,70","60,00",,,GIA,7441305917,,,,,,,,,,10.36,7.25,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VVS2,F,,,,"1035,00","2204,55",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05R-10,-,EX,EX,"59,00","59,00",,,GIA,2446137377,,,,,,,,,,10.37,7.17,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS1,G,,,,"891,25","1898,36",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05T-11,-,EX,EX,"60,00","60,00",,,GIA,2434995747,,,,,,,,,,10.3,7.2,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VVS2,G,,,,"866,25","1845,11",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP07E-11,-,EX,EX,"62,10","59,50",,,IGI,547259051,,,,,,,,,,10.51,7.28,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS1,F,,,,"892,50","1901,03",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP09M-10,-,EX,EX,"62,70","59,50",,,IGI,549200212,,,,,,,,,,10.39,7.23,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VVS2,H,,,,"708,75","1509,64",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP09N-11,-,EX,EX,"62,60","59,00",,,IGI,546216383,,,,,,,,,,10.45,7.27,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VS1,F,,,,"892,50","1901,03",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14H-11,-,EX,EX,"62,40","61,50",,,IGI,549200202,,,,,,,,,,10.33,7.23,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,13",VVS2,E,,,,"1121,25","2388,26",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP163C-10,-,EX,EX,"63,10","60,00",,,GIA,6442820518,,,,,,,,,,10.26,7.25,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS2,G,,,,"833,75","1767,55",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA58A-2,,EX,EX,"62,60","61,00",,,GIA,6422580012,,,,,,,,,,10.56,7.17,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VVS2,H,,,,"776,25","1645,65",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA66A-2,-,EX,EX,"62,30","59,00",,,GIA,6421959900,,,,,,,,,,10.45,7.22,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,F,,,,"977,50","2072,30",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LBA22A-8,-,EX,EX,"62,80","58,00",,,GIA,6422256397,,,,,,,,,,10.5,7.22,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS2,E,,,,"948,75","2011,35",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH10A-1,-,EX,EX,"62,40","61,00",,,GIA,2447136881,,,,,,,,,,10.58,7.14,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,G,,,,"891,25","1889,45",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP95A-3,,EX,EX,"62,90","59,00",,,GIA,6435069697,,,,,,,,,,10.32,7.23,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,F,,,,"977,50","2072,30",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP03C-4,-,EX,EX,"62,50","61,00",,,GIA,7436752056,,,,,,,,,,10.33,7.23,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VVS2,F,,,,"1035,00","2194,20",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP06G-4,-,EX,EX,"62,50","60,00",,,GIA,2444519190,,,,,,,,,,10.33,7.23,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,G,,,,"813,75","1725,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP08E-1,-,EX,EX,"61,50","59,50",,,IGI,547267933,,,,,,,,,,10.58,7.32,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,F,,,,"977,50","2072,30",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP10B-7,-,EX,EX,"63,40","60,00",,,GIA,1445418637,,,,,,,,,,10.22,7.19,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,E,,,,"1035,00","2194,20",,,,,,,,,-,EX,EX,"62,80","60,00",,,GIA,3445524001,,,,,,,,,,10.3,7.2,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,F,,,,"892,50","1892,10",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP17R-6,-,EX,EX,"61,30","61,00",,,IGI,551207654,,,,,,,,,,10.49,7.28,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VVS2,G,,,,"948,75","2011,35",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP16C-11,-,EX,EX,"62,80","59,00",,,GIA,6415988384,,,,,,,,,,10.45,7.24,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS2,G,,,,"761,25","1613,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP170B-9,-,EX,EX,"62,60","60,00",,,IGI,546216382,,,,,,,,,,10.49,7.17,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,G,,,,"891,25","1889,45",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP41A-13,-,EX,EX,"62,60","62,00",,,GIA,7423645128,,,,,,,,,,10.4,7.21,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS1,H,,,,"682,50","1446,90",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP06AH-7,-,EX,EX,"62,00","60,00",,,IGI,542296298,,,,,,,,,,10.4,7.26,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,12",VS2,H,,,,"630,00","1335,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14H-13,-,EX,EX,"37,20","61,00",,,IGI,550235583,,,,,,,,,,10.41,7.2,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VVS2,F,,,,"1035,00","2183,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA05A-3,-,EX,EX,"62,90","61,00",,,GIA,7412721759,,,,,,,,,,10.28,7.23,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,G,,,,"833,75","1759,21",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA15A-3,-,EX,EX,"62,70","60,00",,,GIA,1425344213,,,,,,,,,,10.3,7.25,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,F,,,,"891,25","1880,54",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEA05A-6,-,EX,EX,"63,60","58,00",,,GIA,3415689343,,,,,,,,,,10.19,7.24,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,D,,,,"918,75","1938,56",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH21A-2,-,EX,EX,"36,60","59,00",,,IGI,550235669,,,,,,,,,,10.56,7.14,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,E,,,,"1035,00","2183,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH21A-4,-,EX,EX,"63,10","60,00",,,GIA,6445631513,,,,,,,,,,10.23,7.17,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,E,,,,"945,00","1993,95",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHQ14I-4,-,EX,EX,"62,90","60,00",,,IGI,551207660,,,,,,,,,,10.33,7.14,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,F,,,,"977,50","2062,53",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKB04F-1,-,EX,EX,"63,10","59,00",,,GIA,6435554093,,,,,,,,,,10.35,7.18,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,G,,,,"891,25","1880,54",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP03H-7,-,EX,EX,"63,50","60,00",,,GIA,1448098651,,,,,,,,,,10.29,7.15,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VVS2,I,,,,"561,75","1185,29",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06B-8,-,EX,EX,"62,00","61,00",,,IGI,541285188,,,,,,,,,,10.4,7.24,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,F,,,,"891,25","1880,54",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06O-9,-,EX,EX,"62,50","60,00",,,GIA,7446418112,,,,,,,,,,10.43,7.21,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VVS2,F,,,,"945,00","1993,95",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12N-3,-,EX,EX,"61,50","61,00",,,IGI,551293686,,,,,,,,,,10.49,7.28,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,G,,,,"813,75","1717,01",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP14E-5,-,EX,EX,"62,20","61,00",,,IGI,546297752,,,,,,,,,,10.42,7.23,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,G,,,,"833,75","1759,21",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA31A-11,-,EX,EX,"62,70","61,00",,,GIA,2416987479,,,,,,,,,,10.36,7.2,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,F,,,,"813,75","1717,01",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LBA76A-10,-,EX,EX,"62,80","61,00",,,IGI,532273770,,,,,,,,,,10.51,7.17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VVS2,E,,,,"1121,25","2365,84",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH24A-13,-,EX,EX,"63,50","60,00",,,GIA,1435852352,,,,,,,,,,10.18,7.15,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,G,,,,"813,75","1717,01",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP111C-3,-,EX,EX,"61,20","60,50",,,IGI,533283486,,,,,,,,,,10.63,7.24,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VVS2,F,,,,"1035,00","2183,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP111C-4,-,EX,EX,"61,80","60,00",,,GIA,3435752005,,,,,,,,,,10.45,7.22,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS2,G,,,,"761,25","1606,24",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP163C-9,-,EX,EX,"61,80","61,00",,,IGI,544264745,,,,,,,,,,10.65,7.18,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,11",VS1,E,,,,"1035,00","2183,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP154C-10,-,EX,EX,"61,70","59,00",,,GIA,5446742889,,,,,,,,,,10.4,7.23,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",SI1,G,,,,"640,50","1345,05",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEA42A-1,-,EX,EX,"62,40","61,50",,,IGI,530212787,,,,,,,,,,10.39,7.21,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS2,G,,,,"761,25","1598,63",,,,,,,,,,EX,EX,"63,20","59,50",,,IGI,526273045,,,,,,,,,,10.29,7.1,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VVS2,I,,,,"561,75","1179,68",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP18C-4,-,EX,EX,"63,70","60,00",,,IGI,514264507,,,,,,,,,,10.24,7.14,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,G,,,,"891,25","1871,63",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06R-7,-,EX,EX,"63,00","60,00",,,GIA,6445457352,,,,,,,,,,10.28,7.16,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,F,,,,"977,50","2052,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP09A-5,-,EX,EX,"63,30","61,00",,,GIA,7448569986,,,,,,,,,,10.46,7.14,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,F,,,,"977,50","2052,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA111A-8,-,EX,EX,"63,10","59,00",,,GIA,7431911087,,,,,,,,,,10.5,7.13,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,F,,,,"977,50","2052,75",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA62A-11,-,EX,EX,"62,20","61,00",,,GIA,6422644988,,,,,,,,,,10.22,7.22,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,E,,,,"1035,00","2173,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAC17A-10,-,EX,EX,"61,60","61,00",,,GIA,2447512647,,,,,,,,,,10.36,7.26,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",SI1,F,,,,"693,00","1455,30",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP161C-9,-,EX,EX,"61,80","61,00",,,IGI,547259049,,,,,,,,,,10.52,7.17,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,G,,,,"891,25","1871,63",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP163C-8,-,EX,EX,"63,00","61,00",,,GIA,7448417994,,,,,,,,,,10.26,7.14,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,10",VS1,F,,,,"892,50","1874,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12P-11,-,EX,EX,"37,10","59,00",,,IGI,550235668,,,,,,,,,,10.3,7.14,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,G,,,,"833,75","1742,54",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA45A-2,-,EX,EX,"64,00","59,00",,,GIA,2426191465,,,,,,,,,,10.19,7.13,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",SI1,F,,,,"759,00","1586,31",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA93A-9,-,EX,EX,"62,10","58,00",,,GIA,5436615086,,,,,,,,,,10.34,7.26,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"977,50","2042,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAB06A-1,-,EX,EX,"62,60","59,00",,,GIA,7438824025,,,,,,,,,,10.22,7.2,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,E,,,,"866,25","1810,46",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAD06A-9,-,EX,EX,"63,40","60,50",,,IGI,551287285,,,,,,,,,,10.27,7.11,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"977,50","2042,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEA39A-4,-,EX,EX,"62,00","62,00",,,GIA,1439863412,,,,,,,,,,10.6,7.14,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,G,,,,"891,25","1862,71",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGH45B-7,-,VG,VG,"63,90","59,00",,,GIA,2376818963,,,,,,,,,,10.07,7.26,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"977,50","2042,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGS60P-7,-,EX,EX,"63,50","60,00",,,GIA,7431672416,,,,,,,,,,10.14,7.16,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,G,,,,"833,75","1742,54",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGX17G-1,-,EX,VG,"61,30","59,00",,,GIA,1373286967,,,,,,,,,,10.17,7.25,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,H,,,,"682,50","1426,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP07P-6,-,EX,EX,"37,20","60,50",,,IGI,549200207,,,,,,,,,,10.51,7.18,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"892,50","1865,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP10H-8,-,EX,EX,"61,50","61,50",,,IGI,544270997,,,,,,,,,,10.41,7.22,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"892,50","1865,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12B-7,-,EX,EX,"62,90","61,50",,,IGI,547278066,,,,,,,,,,10.29,7.17,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VVS2,F,,,,"945,00","1975,05",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14J-1,-,EX,EX,"35,70","60,50",,,IGI,550235582,,,,,,,,,,10.41,7.14,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"977,50","2042,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA46A-11,-,EX,EX,"60,30","62,00",,,GIA,1423316515,,,,,,,,,,10.72,7.14,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,G,,,,"833,75","1742,54",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA62A-12,-,EX,EX,"61,70","61,00",,,GIA,7423767635,,,,,,,,,,10.45,7.2,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VVS2,H,,,,"776,25","1622,36",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA72A-12,,EX,EX,"62,40","60,00",,,GIA,7438069600,,,,,,,,,,10.32,7.21,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,F,,,,"813,75","1700,74",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC16A-15,-,EX,EX,"63,50","61,00",,,IGI,544253313,,,,,,,,,,10.29,7.1,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,G,,,,"833,75","1742,54",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LBA37A-11,-,EX,EX,"63,00","62,00",,,GIA,3425600614,,,,,,,,,,10.46,7.16,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,H,,,,"682,50","1426,43",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LBA68A-10,-,EX,EX,"63,10","60,00",,,IGI,530212786,,,,,,,,,,10.43,7.12,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VVS2,I,,,,"561,75","1174,06",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP153D-2,-,EX,EX,"62,70","61,00",,,IGI,549220208,,,,,,,,,,10.36,7.15,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,G,,,,"891,25","1862,71",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP21A-10,-,EX,EX,"62,50","59,00",,,GIA,6422071651,,,,,,,,,,10.48,7.18,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"977,50","2042,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP04H-13,-,EX,EX,"61,90","60,00",,,GIA,7431957453,,,,,,,,,,10.33,7.21,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,G,,,,"813,75","1700,74",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP09P-11,-,EX,EX,"63,00","59,50",,,IGI,541285024,,,,,,,,,,10.28,7.18,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,F,,,,"892,50","1865,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP17Q-13,-,EX,EX,"37,60","59,50",,,IGI,550268397,,,,,,,,,,10.3,7.22,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
